web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,Brand,Price,Address,image_link-src
"1732752948-836","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=29","LAND ROVER","https://www.dakarvente.com/annonce-37481-land-rover.html","LAND ROVER","15.000.000  FCFA","Dakar","media/annonces/pics/41d9ad9972f47e4f43b7bb9473303d1c.jpeg"
"1732752955-837","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Toyota Hilux 2017","https://www.dakarvente.com/annonce-37483-toyota-hilux-2017.html","","","",""
"1732752957-838","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Kia Morning Année 2015","https://www.dakarvente.com/annonce-37484-kia-morning-anne-2015.html","","","",""
"1732752960-839","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Peugeot 508","https://www.dakarvente.com/annonce-37485-peugeot-508.html","","","",""
"1732752963-840","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Kia saluts année 2021","https://www.dakarvente.com/annonce-37486-kia-saluts-anne-2021.html","","","",""
"1732752967-841","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Hyundai Santa Fé 2016 Venant CANADA tout neuve","https://www.dakarvente.com/annonce-37487-hyundai-santa-f-2016-venant-canada-tout-neuve.html","Hyundai Santa Fé 2016 Venant CANADA tout neuve","9.500.000  FCFA","Patte d'Oie","media/annonces/pics/4661fe9e23789d5bd0be3a88f589cd96.jpg"
"1732752994-842","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Ford Ranger","https://www.dakarvente.com/annonce-37488-ford-ranger.html","Ford Ranger","30.000.000  FCFA","Dakar","media/annonces/pics/379ae405fc99b34d2c861fe6206bc9ea.jpeg"
"1732753043-843","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Mazda Cx-5 2013","https://www.dakarvente.com/annonce-37509-mazda-cx-5-2013.html","Mazda Cx-5 2013","7.650.000  FCFA","Dakar","media/annonces/pics/5b66b7df3e21012b5acf6775fff4bdb8.jpeg"
"1732753051-844","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Hyundai Sonata","https://www.dakarvente.com/annonce-37540-hyundai-sonata.html","Hyundai Sonata","4.200.000  FCFA","Dakar","media/annonces/pics/9fdfddf71c37fee2f8bf979372b29966.jpeg"
"1732753055-845","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","MAZDA CX-5 Année  2016","https://www.dakarvente.com/annonce-37541-mazda-cx-5-anne-2016.html","MAZDA CX-5 Année  2016","11.500.000  FCFA","Dakar","media/annonces/pics/23e4b7b75d7f93a7bafe8911aa4adb87.jpeg"
"1732753059-846","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Ford Explorer année 2014","https://www.dakarvente.com/annonce-37583-ford-explorer-anne-2014.html","Ford Explorer année 2014","12.500.000  FCFA","Dakar","media/annonces/pics/a7b5c49ef0421ab4402c46aabd2af66d.jpeg"
"1732753063-847","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","KIA SPORTAGE","https://www.dakarvente.com/annonce-37624-kia-sportage.html","KIA SPORTAGE","8.900.000  FCFA","Dakar","media/annonces/pics/c4cf74d98add8acec4336bcdc0cd2082.jpeg"
"1732753068-848","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Hyundai Palisade  année 2020","https://www.dakarvente.com/annonce-37633-hyundai-palisade-anne-2020.html","Hyundai Palisade  année 2020","33.500.000  FCFA","Dakar","media/annonces/pics/42a5b0288e473c3767e580a5e3fa8b3d.jpeg"
"1732753073-849","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Bâche AUTO BACHE AUTO SUR MESURE TRES RESISTANT","https://www.dakarvente.com/annonce-37656-bche-auto-bache-auto-sur-mesure-tres-resistant.html","Bâche AUTO BACHE AUTO SUR MESURE TRES RESISTANT","1  FCFA","Colobane","media/annonces/pics/b2851faa8e7d4b704d7266c9b8976413.png"
"1732753091-850","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Je vends une moto Liberty 200 Piaggio","https://www.dakarvente.com/annonce-37657-je-vends-une-moto-liberty-200-piaggio.html","Je vends une moto Liberty 200 Piaggio","45.000  FCFA","Médina","media/annonces/pics/f8b412bd5d3e827a050e5552f30e85d5.jpeg"
"1732753099-851","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Nissan Rogue 2013","https://www.dakarvente.com/annonce-37665-nissan-rogue-2013.html","Nissan Rogue 2013","3.350.000  FCFA","Dakar","media/annonces/pics/1b0b0c1e32e23d1893355dac41013689.jpeg"
"1732753103-852","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","PEUGEOT 308 ESSENCE 2009","https://www.dakarvente.com/annonce-37688-peugeot-308-essence-2009.html","PEUGEOT 308 ESSENCE 2009","2.800.000  FCFA","Ouest Foire",""
"1732753111-853","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Ford Explorer Limited 2013","https://www.dakarvente.com/annonce-37693-ford-explorer-limited-2013.html","Ford Explorer Limited 2013","6.500.000  FCFA","Dakar","media/annonces/pics/7af0bc038325510d48abb5c8a60208fb.jpeg"
"1732753123-854","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","BENTLEY BENTAYGA Édition spéciale année 2019","https://www.dakarvente.com/annonce-37694-bentley-bentayga-dition-spciale-anne-2019.html","BENTLEY BENTAYGA Édition spéciale année 2019","100.000.000  FCFA","Dakar","media/annonces/pics/500637549bb8970feaee6d0e4892ed23.jpeg"
"1732753144-855","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Mini Cooper S Sport année 2017","https://www.dakarvente.com/annonce-37695-mini-cooper-s-sport-anne-2017.html","Mini Cooper S Sport année 2017","12.500.000  FCFA","Dakar","media/annonces/pics/2bb6fa9e63cf08dd3a1ca5a028b9014b.jpeg"
"1732753148-856","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","BMW X6 année 2016","https://www.dakarvente.com/annonce-37696-bmw-x6-anne-2016.html","BMW X6 année 2016","25.000.000  FCFA","Dakar","media/annonces/pics/754e617ebe8ca4ca97a379a0290edced.jpeg"
"1732753152-857","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","BMW X5⚡ Année 2016","https://www.dakarvente.com/annonce-37698-bmw-x5-anne-2016.html","BMW X5⚡ Année 2016","20.500.000  FCFA","Dakar","media/annonces/pics/b065432a4b9e30f8abad238bc1d77a72.jpeg"
"1732753157-858","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Toyota Aygo année 2012","https://www.dakarvente.com/annonce-37699-toyota-aygo-anne-2012.html","Toyota Aygo année 2012","3.500.000  FCFA","Dakar",""
"1732753160-859","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Toyota Hiace année 2010 diesel","https://www.dakarvente.com/annonce-37700-toyota-hiace-anne-2010-diesel.html","Toyota Hiace année 2010 diesel","14.000.000  FCFA","Dakar","media/annonces/pics/72150ad88ba3c6192212fb0a7f7aec73.jpeg"
"1732753164-860","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","TRICYCLE","https://www.dakarvente.com/annonce-37744-tricycle.html","TRICYCLE","","Pikine","media/annonces/pics/aaa5867dfe783e61c17b9a96b03f3edb.jpeg"
"1732753171-861","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","RANGE ROVER HSE","https://www.dakarvente.com/annonce-37746-range-rover-hse.html","RANGE ROVER HSE","23.500.000  FCFA","Dakar",""
"1732753175-862","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","KIA SELTOS NOUVEAU MODÈLE ANNÉE 2021","https://www.dakarvente.com/annonce-37747-kia-seltos-nouveau-modle-anne-2021.html","KIA SELTOS NOUVEAU MODÈLE ANNÉE 2021","23.500.000  FCFA","Dakar","media/annonces/pics/9872faf1cc56a571a9f54a5ba49c8519.jpeg"
"1732753179-863","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","PEUGEOT 3008 année 2018","https://www.dakarvente.com/annonce-37748-peugeot-3008-anne-2018.html","PEUGEOT 3008 année 2018","16.500.000  FCFA","Dakar","media/annonces/pics/160e6a0e547e5d6b9cdbf7c4343b8768.jpeg"
"1732753182-864","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Citroën C Elysée année 2017","https://www.dakarvente.com/annonce-37749-citron-c-elyse-anne-2017.html","Citroën C Elysée année 2017","6.500.000  FCFA","Dakar","media/annonces/pics/2e1bb6d7ddb859b7de4c335ea8c15031.jpeg"
"1732753186-865","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","JEEP WRANGLER année 2014","https://www.dakarvente.com/annonce-37750-jeep-wrangler-anne-2014.html","JEEP WRANGLER année 2014","30.000.000  FCFA","Dakar","media/annonces/pics/03448adf10153d13267bfe0e91415408.jpeg"
"1732753190-866","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Range rover Evoque","https://www.dakarvente.com/annonce-37751-range-rover-evoque.html","Range rover Evoque","13.500.000  FCFA","Dakar","media/annonces/pics/182e19b79d65b4f42206b9bbf73b5bdf.jpeg"
"1732753194-867","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Gilera Stalker Naked nouveau model 50cc","https://www.dakarvente.com/annonce-37754-gilera-stalker-naked-nouveau-model-50cc.html","Gilera Stalker Naked nouveau model 50cc","365.000  FCFA","Dakar","media/annonces/pics/06518cff4d19e7e484f9025a4df4d79b.jpeg"
"1732753197-868","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","MAZDA CX5 Année 2016","https://www.dakarvente.com/annonce-37785-mazda-cx5-anne-2016.html","","","",""
"1732753200-869","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","HYUNDAI SONATA 2012","https://www.dakarvente.com/annonce-37786-hyundai-sonata-2012.html","","","",""
"1732753202-870","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","MAZDA CX5 2016","https://www.dakarvente.com/annonce-37787-mazda-cx5-2016.html","","","",""
"1732753206-871","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","KIA STONIC  ANNÉE 2018","https://www.dakarvente.com/annonce-37788-kia-stonic-anne-2018.html","KIA STONIC  ANNÉE 2018","14.500.000  FCFA","Dakar","media/annonces/pics/d47d08c9fe7351e3bdaaf9ec01065639.jpeg"
"1732753211-872","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Vélo venant","https://www.dakarvente.com/annonce-37789-vlo-venant.html","Vélo venant","45.000  FCFA","Dakar","media/annonces/pics/e23397ab46fa3c5986659a8da55fa333.jpeg"
"1732753215-873","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Nissan Juke Année 2012","https://www.dakarvente.com/annonce-37790-nissan-juke-anne-2012.html","Nissan Juke Année 2012","4.800.000  FCFA","Dakar","media/annonces/pics/ab84f833d5c977ed7cf1bcb006ba84db.jpeg"
"1732753219-874","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Très joli vélo","https://www.dakarvente.com/annonce-37791-trs-joli-vlo.html","Très joli vélo","35.000  FCFA","Dakar","media/annonces/pics/60d3e22517db6425ce1db3c650636f52.jpeg"
"1732753223-875","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Kia sorento 2017","https://www.dakarvente.com/annonce-37808-kia-sorento-2017.html","Kia sorento 2017","12.300.000  FCFA","Guédiawaye","img/nophoto.png"
"1732753227-876","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=28","Moto scooter","https://www.dakarvente.com/annonce-37824-moto-scooter.html","Moto scooter","350.000  FCFA","Grand Yoff","media/annonces/pics/3e2896ef55afdadf9ca33f576ffb2154.jpg"
"1732753238-877","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Toyota Rav4 année 2014","https://www.dakarvente.com/annonce-37867-toyota-rav4-anne-2014.html","Toyota Rav4 année 2014","9.000.000  FCFA","Dakar","media/annonces/pics/18859f79074456f6249536b8c8f1514e.jpeg"
"1732753244-878","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Mazda CX9 année 2016","https://www.dakarvente.com/annonce-37868-mazda-cx9-anne-2016.html","Mazda CX9 année 2016","18.500.000  FCFA","Dakar","media/annonces/pics/9e59b488a4e93c77c34bf4d021c2afd2.jpeg"
"1732753248-879","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Ford explorer xlt année 2016","https://www.dakarvente.com/annonce-37869-ford-explorer-xlt-anne-2016.html","Ford explorer xlt année 2016","16.500.000  FCFA","Dakar","media/annonces/pics/894e173ba9ab01aa3bdf9af565e816e0.jpeg"
"1732753252-880","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","PRADO RUSH G","https://www.dakarvente.com/annonce-37870-prado-rush-g.html","PRADO RUSH G","11.000.000  FCFA","Dakar","media/annonces/pics/574c4466b3e227e38849b9dc55412dda.jpeg"
"1732753256-881","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Mercedes-Benz S560 MAYBACH 2016","https://www.dakarvente.com/annonce-37871-mercedes-benz-s560-maybach-2016.html","Mercedes-Benz S560 MAYBACH 2016","45.000.000  FCFA","Dakar","media/annonces/pics/b394637d016bce018f011ce2f6590589.jpeg"
"1732753259-882","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Ford Focus année 2013","https://www.dakarvente.com/annonce-37872-ford-focus-anne-2013.html","Ford Focus année 2013","4.000.000  FCFA","Dakar","media/annonces/pics/726553091575d0dc47600c54335a073f.jpeg"
"1732753264-883","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","TOYOTA FORTUNER ANNÉE 2017","https://www.dakarvente.com/annonce-37873-toyota-fortuner-anne-2017.html","TOYOTA FORTUNER ANNÉE 2017","17.500.000  FCFA","Dakar","media/annonces/pics/38e4c594256da398082cdddcb955e435.jpeg"
"1732753268-884","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Nissan Rogue 2013","https://www.dakarvente.com/annonce-37875-nissan-rogue-2013.html","Nissan Rogue 2013","3.350.000  FCFA","Dakar","media/annonces/pics/3e31df2f59305f4c1730e5504a0fda83.jpeg"
"1732753272-885","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Bus Renault 2009","https://www.dakarvente.com/annonce-37877-bus-renault-2009.html","Bus Renault 2009","23.000.000  FCFA","Nord Foire","media/annonces/pics/45ee53ea7f65745a2cb5e98cee5a2f99.jpeg"
"1732753276-886","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Ford fusion SE 2014","https://www.dakarvente.com/annonce-37905-ford-fusion-se-2014.html","Ford fusion SE 2014","5.000.000  FCFA","Dakar","media/annonces/pics/eb88b5c7cece5f04e5c916058d81b71b.jpeg"
"1732753279-887","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Peugeot 2008 année 2016","https://www.dakarvente.com/annonce-37906-peugeot-2008-anne-2016.html","Peugeot 2008 année 2016","8.000.000  FCFA","Dakar","media/annonces/pics/66e03e9c3832da68a4c3d59d70d19fe5.jpeg"
"1732753284-888","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Hyundai Sonata 2016","https://www.dakarvente.com/annonce-37907-hyundai-sonata-2016.html","Hyundai Sonata 2016","7.000.000  FCFA","Dakar","media/annonces/pics/5374881222bf0ef43391d6f5fa023376.jpeg"
"1732753296-889","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Jeep Wrangler trail Rated année 2018","https://www.dakarvente.com/annonce-37909-jeep-wrangler-trail-rated-anne-2018.html","Jeep Wrangler trail Rated année 2018","52.000.000  FCFA","Dakar",""
"1732753300-890","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Kia Sportage année 2015","https://www.dakarvente.com/annonce-37910-kia-sportage-anne-2015.html","Kia Sportage année 2015","9.500.000  FCFA","Dakar","media/annonces/pics/ebf4d845efbb479caca83842ef9b3ec6.jpeg"
"1732753303-891","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Burgman 200cm3 injection ABS papiers cmc original","https://www.dakarvente.com/annonce-37929-burgman-200cm3-injection-abs-papiers-cmc-original.html","Burgman 200cm3 injection ABS papiers cmc original","700.000  FCFA","Fass",""
"1732753307-892","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","TOYOTA HILUX 2018","https://www.dakarvente.com/annonce-37937-toyota-hilux-2018.html","TOYOTA HILUX 2018","13.500.000  FCFA","Dakar","media/annonces/pics/93dc79f6f0b922d1f244bd315ca2b612.jpeg"
"1732753311-893","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","TOYOTA FORTUNER année 2022","https://www.dakarvente.com/annonce-37938-toyota-fortuner-anne-2022.html","TOYOTA FORTUNER année 2022","45.500.000  FCFA","Dakar","media/annonces/pics/d142a65f6e5ca3baa0fd2bcc5da493a3.jpeg"
"1732753315-894","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Kia Rio année 2017","https://www.dakarvente.com/annonce-37939-kia-rio-anne-2017.html","Kia Rio année 2017","5.500.000  FCFA","Dakar","media/annonces/pics/77b4dc11e7464ceff70e7fde4dbf02e6.jpeg"
"1732753319-895","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Moto à vendre","https://www.dakarvente.com/annonce-37940-moto-vendre.html","Moto à vendre","2.300.000  FCFA","Dakar","media/annonces/pics/5ac08ea2d087e51bb52d0888793704c1.jpeg"
"1732753323-896","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","TOYOTA HIGHLANDER année 2018","https://www.dakarvente.com/annonce-37941-toyota-highlander-anne-2018.html","TOYOTA HIGHLANDER année 2018","22.000.000  FCFA","Dakar","media/annonces/pics/014694b80b5aa6b7cf72c87eb87bf048.jpeg"
"1732753327-897","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Peugeot 508 Breck année 2015","https://www.dakarvente.com/annonce-37942-peugeot-508-breck-anne-2015.html","Peugeot 508 Breck année 2015","5.500.000  FCFA","Dakar","media/annonces/pics/a71545737c112deb849b387343e8c7e0.jpeg"
"1732753331-898","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","FORD EDGE ST-LINE 2019","https://www.dakarvente.com/annonce-37943-ford-edge-st-line-2019.html","FORD EDGE ST-LINE 2019","20.000.000  FCFA","Dakar","media/annonces/pics/4d936d450fb49d777dd093465ecf1950.jpeg"
"1732753335-899","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Mercedes GLC 300","https://www.dakarvente.com/annonce-37944-mercedes-glc-300.html","Mercedes GLC 300","34.000.000  FCFA","Castors","media/annonces/pics/b0c1ac978aabd4753005599485e936c7.jpeg"
"1732753338-900","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Range Rover sports hse","https://www.dakarvente.com/annonce-37945-range-rover-sports-hse.html","Range Rover sports hse","26.000.000  FCFA","Castors","media/annonces/pics/bb73f66002febc914e9dd5e5ceff4577.jpeg"
"1732753342-901","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Je vends ma bmw X3","https://www.dakarvente.com/annonce-37946-je-vends-ma-bmw-x3.html","Je vends ma bmw X3","13.000.000  FCFA","Castors","media/annonces/pics/9de9b593a209cf05941236c699a18aad.jpeg"
"1732753346-902","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Honda Vision 110ie injection venant papiers cmc","https://www.dakarvente.com/annonce-37967-honda-vision-110ie-injection-venant-papiers-cmc.html","Honda Vision 110ie injection venant papiers cmc","675.000  FCFA","Fass","media/annonces/pics/d3372a2c52f0e28b36b8dab1dfa9d5a5.jpg"
"1732753350-903","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Citroën C5","https://www.dakarvente.com/annonce-37977-citron-c5.html","Citroën C5","3.800.000  FCFA","Grand Yoff","media/annonces/pics/a0ccde4fd5a6a917e2b30f84ff2ba001.jpeg"
"1732753354-904","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Ford Ranger Année 2015","https://www.dakarvente.com/annonce-37978-ford-ranger-anne-2015.html","Ford Ranger Année 2015","12.500.000  FCFA","Dakar","media/annonces/pics/bd24681a0e96e3f8b5458abd8c146b05.jpeg"
"1732753358-905","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Mitsubishi  Pajero D-ID 2016","https://www.dakarvente.com/annonce-37979-mitsubishi-pajero-d-id-2016.html","Mitsubishi  Pajero D-ID 2016","19.500.000  FCFA","Dakar","media/annonces/pics/de50e64601a8a4de978402218ca00fa6.jpeg"
"1732753362-906","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","BMW X4- XDRIVE","https://www.dakarvente.com/annonce-37980-bmw-x4-xdrive.html","BMW X4- XDRIVE","45.000.000  FCFA","Dakar","media/annonces/pics/bff7a819518a2530de5a497259c81c7b.jpeg"
"1732753366-907","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","FORD EDGE LIMiTED","https://www.dakarvente.com/annonce-37981-ford-edge-limited.html","FORD EDGE LIMiTED","5.700.000  FCFA","Dakar","media/annonces/pics/465cde843dbe8197f54ac45b1ee89331.jpeg"
"1732753370-908","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Toyota hiace année 2015","https://www.dakarvente.com/annonce-37982-toyota-hiace-anne-2015.html","Toyota hiace année 2015","16.000.000  FCFA","Dakar","media/annonces/pics/1455a9c6ca0c1fad703ccb2a0326d6a1.jpeg"
"1732753375-909","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Hyundai TOURING 2012","https://www.dakarvente.com/annonce-37983-hyundai-touring-2012.html","Hyundai TOURING 2012","2.500.000  FCFA","Dakar","media/annonces/pics/7e9b2036c3c6a808e1859dc35ea36aa3.jpeg"
"1732753378-910","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","FIAT 500 Année 2016","https://www.dakarvente.com/annonce-37984-fiat-500-anne-2016.html","","","",""
"1732753380-911","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Feu arrière droit de Citroën Xsara Picasso","https://www.dakarvente.com/annonce-38004-feu-arrire-droit-de-citron-xsara-picasso.html","","","",""
"1732753383-912","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Yamaha flipper 125cc injection","https://www.dakarvente.com/annonce-38006-yamaha-flipper-125cc-injection.html","","","",""
"1732753386-913","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","RANGE ROVER VELAR NOIR 2019","https://www.dakarvente.com/annonce-38026-range-rover-velar-noir-2019.html","RANGE ROVER VELAR NOIR 2019","44.200.000  FCFA","Sacré Coeur","media/annonces/pics/3275d20ac3f038e8fec59185abdfb8ad.jpg"
"1732753390-914","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","MERCEDES BENZ ML 350 AMG BLEUE 2014","https://www.dakarvente.com/annonce-38028-mercedes-benz-ml-350-amg-bleue-2014.html","MERCEDES BENZ ML 350 AMG BLEUE 2014","19.350.000  FCFA","Liberté 6","media/annonces/pics/26b3411939bda69f7cdc8bbf0ce896d2.jpg"
"1732753394-915","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Toyota Rav4 2010","https://www.dakarvente.com/annonce-38029-toyota-rav4-2010.html","Toyota Rav4 2010","3.350.000  FCFA","Dakar","media/annonces/pics/f128627d03ef1f5be556ddf29ced453f.jpeg"
"1732753398-916","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Scooter moto Beverly 250km/h dakar senegal","https://www.dakarvente.com/annonce-38077-scooter-moto-beverly-250km-h-dakar-senegal.html","Scooter moto Beverly 250km/h dakar senegal","400.000  FCFA","Dakar","media/annonces/pics/07f7ccc2ae3857dbc0d96ef814bef1c4.jpeg"
"1732753402-917","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=27","Toyota Prado Diesel 3.0 VX année 2020 sous douane","https://www.dakarvente.com/annonce-38101-toyota-prado-diesel-30-vx-anne-2020-sous-douane.html","Toyota Prado Diesel 3.0 VX année 2020 sous douane","28.000.000  FCFA","Cité Keur Gorgui","media/annonces/pics/bb0940b8d5c1e15650305161ba80c820.jpeg"
"1732753415-918","https://dakarvente.com/index.php?page=annonces_rubrique&url_categorie_2=vehicules&id=2&sort=&nb=26","Ford Escape","https://www.dakarvente.com/annonce-38105-ford-escape.html","Ford Escape","4.800.000  FCFA","Parcelles assainies","media/annonces/pics/0b2a5e89c35f9b49ad471ed7b58193bf.jpg"
